"treatment","replicate_culture","clone_no_in_replicate","phage_tp","bacteria_tp","time_shift","phage_tp_cat","bacteria_tp_cat","infective"
"phage_2",23,9,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",23,10,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",23,11,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",23,12,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",23,1,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",23,2,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",23,3,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",23,4,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",23,5,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",23,6,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",23,7,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",23,8,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",23,9,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",23,10,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",23,11,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",23,12,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",23,1,3,1,-2,"p_tp_3","b_tp_1",0
"phage_2",23,2,3,1,-2,"p_tp_3","b_tp_1",0
"phage_2",23,3,3,1,-2,"p_tp_3","b_tp_1",0
"phage_2",23,4,3,1,-2,"p_tp_3","b_tp_1",0
"phage_2",23,5,3,1,-2,"p_tp_3","b_tp_1",0
"phage_2",23,6,3,1,-2,"p_tp_3","b_tp_1",0
"phage_2",23,7,3,1,-2,"p_tp_3","b_tp_1",0
"phage_2",23,8,3,1,-2,"p_tp_3","b_tp_1",0
"phage_2",23,9,3,1,-2,"p_tp_3","b_tp_1",0
"phage_2",23,10,3,1,-2,"p_tp_3","b_tp_1",0
"phage_2",23,11,3,1,-2,"p_tp_3","b_tp_1",0
"phage_2",23,12,3,1,-2,"p_tp_3","b_tp_1",0
"phage_2",24,1,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",24,2,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",24,3,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",24,4,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",24,5,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",24,6,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",24,7,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",24,8,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",24,9,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",24,10,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",24,11,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",24,12,1,1,0,"p_tp_1","b_tp_1",0
"phage_2",24,1,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",24,2,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",24,3,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",24,4,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",24,5,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",24,6,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",24,7,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",24,8,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",24,9,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",24,10,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",24,11,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",24,12,2,1,-1,"p_tp_2","b_tp_1",0
"phage_2",24,1,3,1,-2,"p_tp_3","b_tp_1",1
"phage_2",24,2,3,1,-2,"p_tp_3","b_tp_1",1
"phage_2",24,3,3,1,-2,"p_tp_3","b_tp_1",1
"phage_2",24,4,3,1,-2,"p_tp_3","b_tp_1",1
"phage_2",24,5,3,1,-2,"p_tp_3","b_tp_1",1
"phage_2",24,6,3,1,-2,"p_tp_3","b_tp_1",0
"phage_2",24,7,3,1,-2,"p_tp_3","b_tp_1",1
"phage_2",24,8,3,1,-2,"p_tp_3","b_tp_1",1
"phage_2",24,9,3,1,-2,"p_tp_3","b_tp_1",1
"phage_2",24,10,3,1,-2,"p_tp_3","b_tp_1",0
"phage_2",24,11,3,1,-2,"p_tp_3","b_tp_1",1
"phage_2",24,12,3,1,-2,"p_tp_3","b_tp_1",1
"phage_2",13,1,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",13,2,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",13,3,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",13,4,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",13,5,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",13,6,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",13,7,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",13,8,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",13,9,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",13,10,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",13,11,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",13,12,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",13,1,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",13,2,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",13,3,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",13,4,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",13,5,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",13,6,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",13,7,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",13,8,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",13,9,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",13,10,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",13,11,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",13,12,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",13,1,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",13,2,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",13,3,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",13,4,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",13,5,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",13,6,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",13,7,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",13,8,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",13,9,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",13,10,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",13,11,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",13,12,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",14,1,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",14,2,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",14,3,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",14,4,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",14,5,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",14,6,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",14,7,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",14,8,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",14,9,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",14,10,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",14,11,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",14,12,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",14,1,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",14,2,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",14,3,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",14,4,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",14,5,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",14,6,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",14,7,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",14,8,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",14,9,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",14,10,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",14,11,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",14,12,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",14,1,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",14,2,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",14,3,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",14,4,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",14,5,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",14,6,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",14,7,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",14,8,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",14,9,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",14,10,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",14,11,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",14,12,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",15,1,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",15,2,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",15,3,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",15,4,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",15,5,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",15,6,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",15,7,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",15,8,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",15,9,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",15,10,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",15,11,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",15,12,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",15,1,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",15,2,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",15,3,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",15,4,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",15,5,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",15,6,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",15,7,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",15,8,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",15,9,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",15,10,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",15,11,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",15,12,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",15,1,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",15,2,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",15,3,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",15,4,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",15,5,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",15,6,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",15,7,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",15,8,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",15,9,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",15,10,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",15,11,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",15,12,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",16,1,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",16,2,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",16,3,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",16,4,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",16,5,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",16,6,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",16,7,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",16,8,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",16,9,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",16,10,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",16,11,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",16,12,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",16,1,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",16,2,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",16,3,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",16,4,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",16,5,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",16,6,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",16,7,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",16,8,2,2,0,"p_tp_2","b_tp_2",1
"phage_2",16,9,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",16,10,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",16,11,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",16,12,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",16,1,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",16,2,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",16,3,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",16,4,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",16,5,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",16,6,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",16,7,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",16,8,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",16,9,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",16,10,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",16,11,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",16,12,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",17,1,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",17,2,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",17,3,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",17,4,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",17,5,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",17,6,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",17,7,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",17,8,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",17,9,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",17,10,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",17,11,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",17,12,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",17,1,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",17,2,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",17,3,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",17,4,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",17,5,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",17,6,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",17,7,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",17,8,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",17,9,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",17,10,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",17,11,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",17,12,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",17,1,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",17,2,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",17,3,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",17,4,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",17,5,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",17,6,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",17,7,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",17,8,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",17,9,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",17,10,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",17,11,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",17,12,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",18,1,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",18,2,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",18,3,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",18,4,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",18,5,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",18,6,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",18,7,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",18,8,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",18,9,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",18,10,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",18,11,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",18,12,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",18,1,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",18,2,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",18,3,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",18,4,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",18,5,2,2,0,"p_tp_2","b_tp_2",1
"phage_2",18,6,2,2,0,"p_tp_2","b_tp_2",1
"phage_2",18,7,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",18,8,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",18,9,2,2,0,"p_tp_2","b_tp_2",1
"phage_2",18,10,2,2,0,"p_tp_2","b_tp_2",1
"phage_2",18,11,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",18,12,2,2,0,"p_tp_2","b_tp_2",1
"phage_2",18,1,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",18,2,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",18,3,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",18,4,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",18,5,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",18,6,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",18,7,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",18,8,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",18,9,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",18,10,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",18,11,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",18,12,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",19,1,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",19,2,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",19,3,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",19,4,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",19,5,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",19,6,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",19,7,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",19,8,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",19,9,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",19,10,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",19,11,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",19,12,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",19,1,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",19,2,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",19,3,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",19,4,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",19,5,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",19,6,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",19,7,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",19,8,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",19,9,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",19,10,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",19,11,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",19,12,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",19,1,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",19,2,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",19,3,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",19,4,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",19,5,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",19,6,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",19,7,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",19,8,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",19,9,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",19,10,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",19,11,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",19,12,3,2,-1,"p_tp_3","b_tp_2",1
"phage_2",20,1,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",20,2,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",20,3,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",20,4,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",20,5,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",20,6,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",20,7,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",20,8,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",20,9,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",20,10,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",20,11,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",20,12,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",20,1,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",20,2,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",20,3,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",20,4,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",20,5,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",20,6,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",20,7,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",20,8,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",20,9,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",20,10,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",20,11,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",20,12,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",20,1,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",20,2,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",20,3,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",20,4,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",20,5,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",20,6,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",20,7,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",20,8,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",20,9,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",20,10,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",20,11,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",20,12,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",21,1,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",21,2,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",21,3,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",21,4,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",21,5,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",21,6,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",21,7,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",21,8,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",21,9,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",21,10,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",21,11,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",21,12,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",21,1,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",21,2,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",21,3,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",21,4,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",21,5,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",21,6,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",21,7,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",21,8,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",21,9,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",21,10,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",21,11,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",21,12,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",21,1,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",21,2,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",21,3,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",21,4,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",21,5,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",21,6,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",21,7,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",21,8,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",21,9,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",21,10,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",21,11,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",21,12,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",22,1,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",22,2,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",22,3,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",22,4,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",22,5,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",22,6,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",22,7,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",22,8,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",22,9,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",22,10,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",22,11,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",22,12,1,2,1,"p_tp_1","b_tp_2",0
"phage_2",22,1,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",22,2,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",22,3,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",22,4,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",22,5,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",22,6,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",22,7,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",22,8,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",22,9,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",22,10,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",22,11,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",22,12,2,2,0,"p_tp_2","b_tp_2",0
"phage_2",22,1,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",22,2,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",22,3,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",22,4,3,2,-1,"p_tp_3","b_tp_2",0
"phage_2",22,5,3,2,-1,"p_tp_3","b_tp_2",0
